,datetime,open,high,low,close,volume,adj_close
2021-06-28 02:00:00,1624845600000,34266.37,34651.0,34254.75,34402.66,2171.222411,34402.66
2021-06-28 03:00:00,1624849200000,34402.66,34542.94,34314.48,34398.36,1999.221639,34398.36
2021-06-28 04:00:00,1624852800000,34395.03,34548.15,34275.87,34353.09,1938.497253,34353.09
2021-06-28 05:00:00,1624856400000,34355.99,34570.0,34350.0,34514.59,2129.528856,34514.59
2021-06-28 06:00:00,1624860000000,34514.59,34824.0,34401.49,34520.28,2820.162571,34520.28
2021-06-28 07:00:00,1624863600000,34520.27,35297.71,34466.92,35028.69,7504.919062,35028.69
2021-06-28 08:00:00,1624867200000,35028.69,35172.21,34726.0,34885.09,4542.933718,34885.09
2021-06-28 09:00:00,1624870800000,34885.09,34930.26,34300.0,34383.47,5214.249765,34383.47
2021-06-28 10:00:00,1624874400000,34383.46,34488.0,33960.0,34187.26,5823.190677,34187.26
2021-06-28 11:00:00,1624878000000,34187.26,34288.86,33970.3,34107.2,2841.854304,34107.2
2021-06-28 12:00:00,1624881600000,34107.2,34500.0,33862.72,34425.09,5362.033564,34425.09
2021-06-28 13:00:00,1624885200000,34425.09,34585.0,34160.01,34287.35,3724.386694,34287.35
2021-06-28 14:00:00,1624888800000,34287.36,34540.0,34216.58,34344.86,2637.466747,34344.86
2021-06-28 15:00:00,1624892400000,34344.86,35000.0,34295.75,34969.99,4944.919278,34969.99
2021-06-28 16:00:00,1624896000000,34969.98,35030.92,34522.34,34641.62,4217.009474,34641.62
2021-06-28 17:00:00,1624899600000,34641.62,34675.0,34045.03,34193.98,3560.867311,34193.98
2021-06-28 18:00:00,1624903200000,34193.98,34305.97,33931.0,34168.22,2579.2523,34168.22
2021-06-28 19:00:00,1624906800000,34168.21,34594.32,34108.61,34441.77,2834.233388,34441.77
2021-06-28 20:00:00,1624910400000,34441.77,34798.0,34277.0,34665.94,2125.70587,34665.94
2021-06-28 21:00:00,1624914000000,34665.94,34819.0,34537.98,34644.88,1641.381192,34644.88
2021-06-28 22:00:00,1624917600000,34644.87,34644.87,34200.0,34422.0,2182.372887,34422.0
2021-06-28 23:00:00,1624921200000,34422.0,34500.0,34112.03,34494.89,1547.053221,34494.89
2021-06-29 00:00:00,1624924800000,34494.89,35169.56,34376.47,34902.66,4452.425909,34902.66
2021-06-29 01:00:00,1624928400000,34905.06,35004.62,34522.01,34628.99,2372.727207,34628.99
2021-06-29 02:00:00,1624932000000,34628.98,34847.35,34250.44,34312.62,2369.434597,34312.62
2021-06-29 03:00:00,1624935600000,34312.62,34639.78,34225.43,34577.16,1465.748116,34577.16
2021-06-29 04:00:00,1624939200000,34577.09,34967.69,34534.0,34860.97,2405.863989,34860.97
2021-06-29 05:00:00,1624942800000,34860.98,35000.0,34549.63,34719.84,1957.959476,34719.84
2021-06-29 06:00:00,1624946400000,34717.19,35400.0,34575.62,35332.62,4674.38295,35332.62
2021-06-29 07:00:00,1624950000000,35332.51,35448.0,34767.09,34849.27,4864.169854,34849.27
2021-06-29 08:00:00,1624953600000,34849.2,35244.33,34730.0,35052.88,3859.370726,35052.88
2021-06-29 09:00:00,1624957200000,35052.88,35356.3,34850.0,35226.27,3773.865404,35226.27
2021-06-29 10:00:00,1624960800000,35226.26,35768.9,35041.93,35632.62,5711.860416,35632.62
2021-06-29 11:00:00,1624964400000,35632.61,35748.52,35483.67,35555.62,4772.531257,35555.62
2021-06-29 12:00:00,1624968000000,35555.64,35999.87,35343.12,35822.33,9051.528917,35822.33
2021-06-29 13:00:00,1624971600000,35822.33,36400.0,35724.72,36301.84,8122.165446,36301.84
